INFO - 2021-01-26 18:21:06,728 - process: 27808 - cnn.py - util.log - 72 - cnn - Start training
INFO - 2021-01-28 14:38:30,005 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 11
INFO - 2021-01-28 14:38:38,939 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 12
INFO - 2021-01-28 14:38:47,880 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 13
INFO - 2021-01-28 14:38:56,801 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 14
INFO - 2021-01-28 14:39:05,683 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 15
INFO - 2021-01-28 14:39:14,583 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 16
INFO - 2021-01-28 14:39:23,489 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 17
INFO - 2021-01-28 14:39:32,403 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 18
INFO - 2021-01-28 14:39:41,349 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 19
INFO - 2021-01-28 14:39:50,539 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 20
INFO - 2021-01-28 14:39:59,468 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 21
INFO - 2021-01-28 14:40:08,485 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 22
INFO - 2021-01-28 14:40:17,392 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 23
INFO - 2021-01-28 14:40:26,270 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 24
INFO - 2021-01-28 14:40:35,132 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 25
INFO - 2021-01-28 14:40:44,020 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 26
INFO - 2021-01-28 14:40:52,896 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 27
INFO - 2021-01-28 14:41:01,777 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 28
INFO - 2021-01-28 14:41:10,909 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 29
INFO - 2021-01-28 14:41:19,761 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 30
INFO - 2021-01-28 14:41:28,679 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 31
INFO - 2021-01-28 14:41:37,594 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 32
INFO - 2021-01-28 14:41:46,617 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 33
INFO - 2021-01-28 14:41:55,566 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 34
INFO - 2021-01-28 14:42:04,459 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 35
INFO - 2021-01-28 14:42:13,411 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 36
INFO - 2021-01-28 14:42:22,307 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 37
INFO - 2021-01-28 14:42:31,175 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 38
INFO - 2021-01-28 14:42:40,124 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 39
INFO - 2021-01-28 14:42:49,002 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 40
INFO - 2021-01-28 14:42:57,919 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 41
INFO - 2021-01-28 14:43:06,784 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 42
INFO - 2021-01-28 14:43:15,640 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 43
INFO - 2021-01-28 14:43:24,519 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 44
INFO - 2021-01-28 14:43:33,371 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 45
INFO - 2021-01-28 14:43:42,288 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 46
INFO - 2021-01-28 14:43:51,153 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 47
INFO - 2021-01-28 14:44:00,024 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 48
INFO - 2021-01-28 14:44:08,966 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 49
INFO - 2021-01-28 14:44:17,913 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 50
INFO - 2021-01-28 14:44:26,823 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 51
INFO - 2021-01-28 14:44:35,703 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 52
INFO - 2021-01-28 14:44:44,613 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 53
INFO - 2021-01-28 14:44:53,983 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 54
INFO - 2021-01-28 14:45:02,883 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 55
INFO - 2021-01-28 14:45:11,772 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 56
INFO - 2021-01-28 14:45:20,675 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 57
INFO - 2021-01-28 14:45:29,587 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 58
INFO - 2021-01-28 14:45:38,490 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 59
INFO - 2021-01-28 14:45:47,575 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 60
INFO - 2021-01-28 14:45:56,494 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 61
INFO - 2021-01-28 14:46:05,398 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 62
INFO - 2021-01-28 14:46:14,265 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 63
INFO - 2021-01-28 14:46:23,147 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 64
INFO - 2021-01-28 14:46:32,041 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 65
INFO - 2021-01-28 14:46:40,936 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 66
INFO - 2021-01-28 14:46:49,815 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 67
INFO - 2021-01-28 14:46:58,700 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 68
INFO - 2021-01-28 14:47:07,604 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 69
INFO - 2021-01-28 14:47:16,487 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 70
INFO - 2021-01-28 14:47:25,357 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 71
INFO - 2021-01-28 14:47:34,227 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 72
INFO - 2021-01-28 14:47:43,306 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 73
INFO - 2021-01-28 14:47:52,210 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 74
INFO - 2021-01-28 14:48:01,093 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 75
INFO - 2021-01-28 14:48:10,075 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 76
INFO - 2021-01-28 14:48:18,943 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 77
INFO - 2021-01-28 14:48:27,850 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 78
INFO - 2021-01-28 14:48:36,717 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 79
INFO - 2021-01-28 14:48:45,624 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 80
INFO - 2021-01-28 14:48:54,503 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 81
INFO - 2021-01-28 14:49:03,377 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 82
INFO - 2021-01-28 14:49:12,265 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 83
INFO - 2021-01-28 14:49:21,152 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 84
INFO - 2021-01-28 14:49:30,022 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 85
INFO - 2021-01-28 14:49:38,899 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 86
INFO - 2021-01-28 14:49:47,830 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 87
INFO - 2021-01-28 14:49:56,720 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 88
INFO - 2021-01-28 14:50:05,600 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 89
INFO - 2021-01-28 14:50:14,466 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 90
INFO - 2021-01-28 14:50:23,371 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 91
INFO - 2021-01-28 14:50:32,251 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 92
INFO - 2021-01-28 14:50:41,186 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 93
INFO - 2021-01-28 14:50:50,091 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 94
INFO - 2021-01-28 14:50:58,970 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 95
INFO - 2021-01-28 14:51:07,866 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 96
INFO - 2021-01-28 14:51:16,756 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 97
INFO - 2021-01-28 14:51:25,657 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 98
INFO - 2021-01-28 14:51:34,546 - process: 33205 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 99
INFO - 2021-01-28 14:54:37,899 - process: 33466 - cnn.py - util.log - 72 - cnn - Start training
INFO - 2021-01-28 14:54:47,334 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 0
INFO - 2021-01-28 14:54:56,323 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 1
INFO - 2021-01-28 14:55:05,298 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 2
INFO - 2021-01-28 14:55:14,137 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 3
INFO - 2021-01-28 14:55:22,966 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 4
INFO - 2021-01-28 14:55:31,872 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 5
INFO - 2021-01-28 14:55:40,708 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 6
INFO - 2021-01-28 14:55:49,555 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 7
INFO - 2021-01-28 14:55:58,464 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 8
INFO - 2021-01-28 14:56:07,416 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 9
INFO - 2021-01-28 14:56:16,277 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 10
INFO - 2021-01-28 14:56:25,149 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 11
INFO - 2021-01-28 14:56:34,008 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 12
INFO - 2021-01-28 14:56:42,868 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 13
INFO - 2021-01-28 14:56:51,725 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 14
INFO - 2021-01-28 14:57:00,582 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 15
INFO - 2021-01-28 14:57:09,488 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 16
INFO - 2021-01-28 14:57:18,384 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 17
INFO - 2021-01-28 14:57:27,238 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 18
INFO - 2021-01-28 14:57:36,093 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 19
INFO - 2021-01-28 14:57:44,964 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 20
INFO - 2021-01-28 14:57:53,855 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 21
INFO - 2021-01-28 14:58:02,699 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 22
INFO - 2021-01-28 14:58:11,580 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 23
INFO - 2021-01-28 14:58:20,439 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 24
INFO - 2021-01-28 14:58:29,321 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 25
INFO - 2021-01-28 14:58:38,306 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 26
INFO - 2021-01-28 14:58:47,161 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 27
INFO - 2021-01-28 14:58:56,036 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 28
INFO - 2021-01-28 14:59:04,854 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 29
INFO - 2021-01-28 14:59:13,671 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 30
INFO - 2021-01-28 14:59:22,521 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 31
INFO - 2021-01-28 14:59:31,398 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 32
INFO - 2021-01-28 14:59:40,257 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 33
INFO - 2021-01-28 14:59:49,073 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 34
INFO - 2021-01-28 14:59:57,930 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 35
INFO - 2021-01-28 15:00:06,794 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 36
INFO - 2021-01-28 15:00:15,614 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 37
INFO - 2021-01-28 15:00:24,438 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 38
INFO - 2021-01-28 15:00:33,312 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 39
INFO - 2021-01-28 15:00:42,148 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 40
INFO - 2021-01-28 15:00:50,991 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 41
INFO - 2021-01-28 15:00:59,830 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 42
INFO - 2021-01-28 15:01:08,751 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 43
INFO - 2021-01-28 15:01:17,699 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 44
INFO - 2021-01-28 15:01:26,531 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 45
INFO - 2021-01-28 15:01:35,478 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 46
INFO - 2021-01-28 15:01:45,607 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 47
INFO - 2021-01-28 15:01:54,941 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 48
INFO - 2021-01-28 15:02:03,792 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 49
INFO - 2021-01-28 15:02:12,589 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 50
INFO - 2021-01-28 15:02:21,406 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 51
INFO - 2021-01-28 15:02:30,284 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 52
INFO - 2021-01-28 15:02:39,120 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 53
INFO - 2021-01-28 15:02:47,964 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 54
INFO - 2021-01-28 15:02:56,808 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 55
INFO - 2021-01-28 15:03:05,659 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 56
INFO - 2021-01-28 15:03:14,498 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 57
INFO - 2021-01-28 15:03:23,291 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 58
INFO - 2021-01-28 15:03:32,131 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 59
INFO - 2021-01-28 15:03:40,996 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 60
INFO - 2021-01-28 15:03:49,823 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 61
INFO - 2021-01-28 15:03:58,620 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 62
INFO - 2021-01-28 15:04:07,454 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 63
INFO - 2021-01-28 15:04:16,266 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 64
INFO - 2021-01-28 15:04:25,121 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 65
INFO - 2021-01-28 15:04:33,987 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 66
INFO - 2021-01-28 15:04:42,929 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 67
INFO - 2021-01-28 15:04:51,730 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 68
INFO - 2021-01-28 15:05:00,556 - process: 33466 - cnn.py - util.log - 103 - cnn - Train model: ./model/SIMPLE_CNN_NET_CIFAR10_2_classes, epoch: 69
